time,strike,mid_price,spread
21:15:17,23550,276.5,3.0
21:15:56,23450,284.0,4.0
21:15:56,23500,275.0,4.0
21:15:56,23550,275.5,3.0
21:16:21,23450,284.0,4.0
21:16:21,23500,275.0,4.0
21:16:21,23550,275.5,5.0
21:16:43,23450,284.0,4.0
21:16:43,23500,275.5,3.0
21:16:43,23550,275.0,4.0
21:17:26,23450,284.0,4.0
21:17:26,23500,275.0,4.0
21:17:26,23550,275.0,2.0
21:17:57,23450,283.5,3.0
21:17:57,23500,275.5,3.0
21:17:57,23550,275.0,2.0
21:18:29,23500,275.5,3.0
21:18:29,23550,274.0,4.0
21:18:29,23600,278.5,3.0
21:18:57,23450,284.0,4.0
21:18:57,23500,275.0,4.0
21:18:57,23550,275.0,4.0
21:19:24,23450,284.0,4.0
21:19:24,23500,275.5,3.0
21:19:24,23550,274.0,4.0
21:19:59,23500,275.5,3.0
21:19:59,23550,274.0,2.0
21:19:59,23600,279.0,2.0
21:20:23,23500,275.5,5.0
21:20:23,23550,274.5,3.0
21:20:23,23600,277.0,4.0
21:21:14,23450,284.5,5.0
21:21:14,23500,275.0,2.0
21:21:14,23550,274.5,3.0
21:21:44,23500,275.5,3.0
21:21:44,23550,274.5,3.0
21:21:44,23600,278.0,4.0
21:22:17,23500,277.0,2.0
21:22:17,23550,274.0,4.0
21:22:17,23600,278.0,4.0
21:22:40,23500,276.5,3.0
21:22:40,23550,274.5,5.0
21:22:40,23600,278.5,5.0
21:23:22,23500,276.5,3.0
21:23:22,23550,274.0,4.0
21:23:22,23600,277.5,3.0
21:23:41,23500,275.0,4.0
21:23:41,23550,273.5,3.0
21:23:41,23600,277.0,4.0
21:24:22,23500,274.5,3.0
21:24:22,23550,273.5,3.0
21:24:22,23600,276.5,3.0
21:24:55,23500,276.0,4.0
21:24:55,23550,274.0,4.0
21:24:55,23600,277.5,3.0
21:25:17,23500,276.5,3.0
21:25:17,23550,276.0,2.0
21:25:17,23600,278.5,3.0
21:26:00,23500,277.0,4.0
21:26:00,23550,275.5,3.0
21:26:00,23600,278.5,3.0
21:26:30,23500,277.5,3.0
21:26:30,23550,275.5,3.0
21:26:30,23600,279.5,3.0
21:27:05,23450,288.0,4.0
21:27:05,23500,278.5,3.0
21:27:05,23550,277.5,3.0
21:27:34,23450,288.5,3.0
21:27:34,23500,279.0,2.0
21:27:34,23550,278.0,4.0
21:28:10,23450,288.0,4.0
21:28:10,23500,279.0,2.0
21:28:10,23550,278.0,4.0
21:28:41,23450,288.0,4.0
21:28:41,23500,279.0,4.0
21:28:41,23550,278.5,5.0
21:29:13,23450,287.5,3.0
21:29:13,23500,279.5,3.0
21:29:13,23550,278.5,5.0
21:29:45,23500,278.0,4.0
21:29:45,23550,278.0,4.0
21:29:45,23600,282.0,4.0
21:30:17,23500,274.0,4.0
21:30:17,23550,270.5,3.0
21:30:17,23600,272.5,3.0
21:30:49,23550,266.0,4.0
21:30:49,23600,264.0,4.0
21:30:49,23650,268.0,4.0
21:31:21,23550,263.5,5.0
21:31:21,23600,261.0,4.0
21:31:21,23650,265.0,4.0
21:31:53,23550,280.0,4.0
21:31:53,23600,277.5,3.0
21:31:53,23650,281.0,4.0
21:32:25,23500,288.0,4.0
21:32:25,23550,280.0,4.0
21:32:25,23600,278.5,3.0
21:32:56,23550,276.5,3.0
21:32:56,23600,274.0,2.0
21:32:56,23650,278.0,4.0
21:33:28,23550,275.5,5.0
21:33:28,23600,271.0,4.0
21:33:28,23650,272.5,5.0
21:34:00,23550,275.5,3.0
21:34:00,23600,271.0,4.0
21:34:00,23650,274.0,4.0
21:34:31,23550,273.5,5.0
21:34:31,23600,269.5,3.0
21:34:31,23650,274.0,4.0
21:35:04,23550,274.0,4.0
21:35:04,23600,270.0,4.0
21:35:04,23650,274.5,5.0
21:35:35,23550,274.0,4.0
21:35:35,23600,271.0,2.0
21:35:35,23650,274.0,4.0
21:36:06,23550,274.0,4.0
21:36:06,23600,271.0,4.0
21:36:06,23650,275.0,4.0
21:36:40,23550,276.0,4.0
21:36:40,23600,270.0,2.0
21:36:40,23650,271.5,3.0
21:37:11,23550,273.5,3.0
21:37:11,23600,268.0,4.0
21:37:11,23650,269.0,4.0
21:37:43,23550,278.5,3.0
21:37:43,23600,273.5,3.0
21:37:43,23650,274.0,4.0
21:38:15,23550,279.0,4.0
21:38:15,23600,274.0,4.0
21:38:15,23650,277.5,3.0
21:38:46,23550,279.0,4.0
21:38:46,23600,276.0,2.0
21:38:46,23650,279.0,4.0
21:39:16,23550,276.0,4.0
21:39:16,23600,273.0,4.0
21:39:16,23650,276.0,4.0
21:39:51,23550,274.0,4.0
21:39:51,23600,271.0,4.0
21:39:51,23650,276.5,3.0
21:40:23,23550,274.0,4.0
21:40:23,23600,272.0,4.0
21:40:23,23650,276.5,5.0
21:40:54,23550,274.0,4.0
21:40:54,23600,271.0,4.0
21:40:54,23650,273.5,3.0
21:41:26,23500,281.0,4.0
21:41:26,23550,273.5,3.0
21:41:26,23600,273.5,3.0
21:41:59,23500,281.5,3.0
21:41:59,23550,273.5,3.0
21:41:59,23600,272.0,4.0
21:42:31,23550,273.5,3.0
21:42:31,23600,271.0,4.0
21:42:31,23650,277.0,4.0
21:43:01,23550,275.0,2.0
21:43:01,23600,274.0,4.0
21:43:01,23650,279.5,3.0
21:43:33,23500,283.0,4.0
21:43:33,23550,275.5,3.0
21:43:33,23600,275.0,4.0
21:44:07,23550,273.5,3.0
21:44:07,23600,270.5,3.0
21:44:07,23650,274.5,3.0
21:44:32,23550,273.5,3.0
21:44:32,23600,271.0,4.0
21:44:32,23650,276.0,4.0
21:45:10,23550,275.0,4.0
21:45:10,23600,271.0,2.0
21:45:10,23650,273.0,4.0
21:45:42,23550,276.0,2.0
21:45:42,23600,270.0,2.0
21:45:42,23650,271.5,3.0
21:46:14,23550,276.5,3.0
21:46:14,23600,273.0,4.0
21:46:14,23650,275.5,3.0
21:46:45,23550,278.5,3.0
21:46:45,23600,273.5,3.0
21:46:45,23650,275.5,5.0
21:47:18,23550,278.0,4.0
21:47:18,23600,275.0,4.0
21:47:18,23650,279.0,4.0
21:47:38,23550,277.5,3.0
21:47:38,23600,274.5,3.0
21:47:38,23650,278.0,4.0
21:48:21,23550,277.0,4.0
21:48:21,23600,274.5,3.0
21:48:21,23650,277.0,4.0
21:48:53,23550,277.0,4.0
21:48:53,23600,272.5,3.0
21:48:53,23650,275.0,4.0
21:49:24,23550,277.5,3.0
21:49:24,23600,273.0,4.0
21:49:24,23650,273.5,3.0
21:49:55,23550,278.0,4.0
21:49:55,23600,272.0,4.0
21:49:55,23650,273.5,3.0
21:50:29,23550,277.0,4.0
21:50:29,23600,271.0,4.0
21:50:29,23650,270.5,5.0
21:51:01,23550,277.0,4.0
21:51:01,23600,273.0,4.0
21:51:01,23650,272.5,3.0
21:51:33,23550,276.0,4.0
21:51:33,23600,272.0,4.0
21:51:33,23650,274.5,3.0
21:52:04,23550,276.5,3.0
21:52:04,23600,271.0,4.0
21:52:04,23650,272.5,3.0
21:52:36,23550,277.0,4.0
21:52:36,23600,271.5,3.0
21:52:36,23650,273.5,3.0
21:53:08,23550,277.0,2.0
21:53:08,23600,271.0,2.0
21:53:08,23650,270.5,3.0
21:53:41,23550,278.0,4.0
21:53:41,23600,271.0,2.0
21:53:41,23650,271.0,2.0
21:54:11,23550,278.0,4.0
21:54:11,23600,271.0,4.0
21:54:11,23650,271.0,4.0
21:54:44,23550,277.0,4.0
21:54:44,23600,271.0,4.0
21:54:44,23650,272.5,3.0
21:55:15,23550,278.0,4.0
21:55:15,23600,273.0,4.0
21:55:15,23650,274.5,3.0
21:55:48,23550,279.0,4.0
21:55:48,23600,275.0,4.0
21:55:48,23650,276.5,3.0
21:56:18,23550,278.5,3.0
21:56:18,23600,274.0,4.0
21:56:18,23650,276.5,3.0
21:56:52,23550,279.0,4.0
21:56:52,23600,273.0,4.0
21:56:52,23650,275.0,4.0
21:57:22,23550,277.5,3.0
21:57:22,23600,274.5,3.0
21:57:22,23650,277.5,3.0
21:57:50,23550,276.0,4.0
21:57:50,23600,272.0,4.0
21:57:50,23650,274.5,3.0
21:58:28,23550,276.0,4.0
21:58:28,23600,269.5,3.0
21:58:28,23650,269.5,3.0
21:58:58,23550,276.0,4.0
21:58:58,23600,269.0,4.0
21:58:58,23650,269.0,4.0
21:59:32,23550,277.0,4.0
21:59:32,23600,271.0,4.0
21:59:32,23650,273.0,4.0
22:00:04,23600,270.5,5.0
22:00:04,23650,268.5,5.0
22:00:04,23700,273.0,6.0
22:00:36,23600,268.5,3.0
22:00:36,23650,267.0,4.0
22:00:36,23700,272.5,3.0
22:01:07,23600,269.0,4.0
22:01:07,23650,268.0,4.0
22:01:07,23700,274.0,4.0
22:01:40,23600,272.0,2.0
22:01:40,23650,269.5,3.0
22:01:40,23700,273.5,3.0
22:02:12,23600,271.5,3.0
22:02:12,23650,270.5,3.0
22:02:12,23700,276.5,5.0
22:02:43,23550,278.0,4.0
22:02:43,23600,271.0,4.0
22:02:43,23650,271.0,4.0
22:03:15,23600,271.0,4.0
22:03:15,23650,269.5,3.0
22:03:15,23700,275.0,4.0
22:03:48,23600,270.5,3.0
22:03:48,23650,267.5,3.0
22:03:48,23700,272.0,4.0
22:04:20,23600,270.0,4.0
22:04:20,23650,268.0,4.0
22:04:20,23700,273.5,5.0
22:04:52,23550,278.0,4.0
22:04:52,23600,271.5,3.0
22:04:52,23650,271.0,4.0
22:05:23,23550,278.0,4.0
22:05:23,23600,272.0,4.0
22:05:23,23650,272.0,4.0
22:05:51,23550,277.5,3.0
22:05:51,23600,271.0,4.0
22:05:51,23650,271.0,4.0
22:06:26,23600,259.5,3.0
22:06:26,23650,258.5,3.0
22:06:26,23700,263.5,3.0
22:06:40,23600,261.5,3.0
22:06:40,23650,260.0,4.0
22:06:40,23700,266.0,4.0
22:07:29,23550,271.5,3.0
22:07:29,23600,264.5,3.0
22:07:29,23650,262.5,3.0
22:08:03,23550,271.0,4.0
22:08:03,23600,265.0,2.0
22:08:03,23650,264.0,4.0
22:08:35,23550,271.5,3.0
22:08:35,23600,265.0,2.0
22:08:35,23650,265.0,4.0
22:09:07,23550,269.5,3.0
22:09:07,23600,264.0,2.0
22:09:07,23650,266.0,4.0
22:09:38,23550,268.0,4.0
22:09:38,23600,262.5,3.0
22:09:38,23650,264.0,4.0
22:10:11,23550,268.0,4.0
22:10:11,23600,262.5,3.0
22:10:11,23650,264.0,4.0
22:10:41,23550,268.5,3.0
22:10:41,23600,263.5,3.0
22:10:41,23650,264.0,4.0
22:11:13,23550,269.5,3.0
22:11:13,23600,263.5,3.0
22:11:13,23650,264.5,3.0
22:11:47,23550,269.5,3.0
22:11:47,23600,264.0,4.0
22:11:47,23650,264.5,3.0
22:12:17,23550,269.0,2.0
22:12:17,23600,264.0,4.0
22:12:17,23650,266.0,4.0
22:12:46,23550,269.0,4.0
22:12:46,23600,263.5,3.0
22:12:46,23650,265.0,4.0
22:13:22,23550,266.0,4.0
22:13:22,23600,263.0,2.0
22:13:22,23650,266.0,4.0
22:13:55,23550,265.5,3.0
22:13:55,23600,263.0,4.0
22:13:55,23650,266.5,3.0
22:14:27,23550,266.0,4.0
22:14:27,23600,262.5,3.0
22:14:27,23650,264.5,3.0
22:14:58,23550,266.0,2.0
22:14:58,23600,262.5,3.0
22:14:58,23650,262.5,3.0
22:15:31,23550,267.5,3.0
22:15:31,23600,262.0,4.0
22:15:31,23650,264.0,4.0
22:16:03,23550,267.0,4.0
22:16:03,23600,262.0,4.0
22:16:03,23650,263.0,4.0
22:16:33,23550,267.5,3.0
22:16:33,23600,261.5,3.0
22:16:33,23650,261.5,3.0
22:17:06,23600,260.5,3.0
22:17:06,23650,259.5,3.0
22:17:06,23700,266.5,3.0
22:17:34,23600,261.0,4.0
22:17:34,23650,259.0,4.0
22:17:34,23700,265.0,4.0
22:18:10,23600,261.5,3.0
22:18:10,23650,260.5,3.0
22:18:10,23700,268.5,3.0
22:18:40,23550,267.5,3.0
22:18:40,23600,260.5,3.0
22:18:40,23650,259.5,3.0
22:19:12,23600,259.5,3.0
22:19:12,23650,258.0,4.0
22:19:12,23700,264.5,3.0
22:19:46,23600,259.5,3.0
22:19:46,23650,257.0,4.0
22:19:46,23700,264.0,4.0
22:20:15,23600,260.0,4.0
22:20:15,23650,258.5,3.0
22:20:15,23700,264.5,3.0
22:20:49,23600,260.0,4.0
22:20:49,23650,258.5,3.0
22:20:49,23700,264.5,3.0
22:21:23,23600,259.5,3.0
22:21:23,23650,258.0,2.0
22:21:23,23700,263.5,3.0
22:21:55,23550,268.0,4.0
22:21:55,23600,260.5,3.0
22:21:55,23650,260.0,4.0
22:22:24,23550,267.0,2.0
22:22:24,23600,261.0,4.0
22:22:24,23650,259.5,3.0
22:22:53,23550,268.0,4.0
22:22:53,23600,261.0,2.0
22:22:53,23650,260.5,3.0
22:23:26,23550,267.0,4.0
22:23:26,23600,260.5,3.0
22:23:26,23650,260.0,4.0
22:24:01,23550,266.0,4.0
22:24:01,23600,260.0,4.0
22:24:01,23650,260.0,4.0
22:24:36,23550,265.0,4.0
22:24:36,23600,259.5,3.0
22:24:36,23650,259.5,3.0
22:25:04,23550,264.5,3.0
22:25:04,23600,259.0,2.0
22:25:04,23650,260.0,4.0
22:25:38,23550,263.0,2.0
22:25:38,23600,259.5,3.0
22:25:38,23650,260.0,4.0
22:26:11,23550,263.5,3.0
22:26:11,23600,259.0,4.0
22:26:11,23650,260.5,3.0
22:26:42,23550,266.0,4.0
22:26:42,23600,259.0,2.0
22:26:42,23650,260.0,4.0
22:27:11,23550,264.0,2.0
22:27:11,23600,259.0,4.0
22:27:11,23650,261.0,4.0
22:27:47,23550,264.0,4.0
22:27:47,23600,259.5,3.0
22:27:47,23650,259.5,3.0
22:28:19,23550,263.5,5.0
22:28:19,23600,258.0,4.0
22:28:19,23650,259.0,4.0
22:28:51,23550,263.0,4.0
22:28:51,23600,258.5,3.0
22:28:51,23650,259.5,5.0
22:29:23,23550,262.0,4.0
22:29:23,23600,258.5,3.0
22:29:23,23650,261.0,4.0
22:29:54,23550,261.5,3.0
22:29:54,23600,258.0,4.0
22:29:54,23650,260.5,3.0
22:30:27,23550,261.5,3.0
22:30:27,23600,259.0,2.0
22:30:27,23650,261.5,3.0
22:30:59,23550,258.0,4.0
22:30:59,23600,256.0,4.0
22:30:59,23650,260.5,3.0
22:31:30,23550,257.0,4.0
22:31:30,23600,255.5,3.0
22:31:30,23650,261.0,4.0
22:32:03,23550,265.0,4.0
22:32:03,23600,263.5,3.0
22:32:03,23650,267.5,3.0
22:32:34,23550,265.0,2.0
22:32:34,23600,262.0,4.0
22:32:34,23650,265.5,3.0
22:33:07,23550,264.0,4.0
22:33:07,23600,261.5,3.0
22:33:07,23650,266.0,4.0
22:33:39,23550,263.5,3.0
22:33:39,23600,260.5,3.0
22:33:39,23650,264.5,3.0
22:34:10,23550,263.0,4.0
22:34:10,23600,261.5,3.0
22:34:10,23650,265.0,4.0
22:34:42,23550,263.5,3.0
22:34:42,23600,260.5,3.0
22:34:42,23650,266.5,3.0
22:35:14,23550,262.5,3.0
22:35:14,23600,260.0,4.0
22:35:14,23650,264.5,3.0
22:35:42,23550,263.0,2.0
22:35:42,23600,260.0,4.0
22:35:42,23650,264.0,4.0
22:36:16,23550,263.0,4.0
22:36:16,23600,261.0,2.0
22:36:16,23650,265.0,4.0
22:36:47,23550,262.5,3.0
22:36:47,23600,261.0,4.0
22:36:47,23650,266.0,4.0
22:37:22,23550,262.0,2.0
22:37:22,23600,260.5,3.0
22:37:22,23650,266.0,4.0
22:37:54,23500,267.5,3.0
22:37:54,23550,259.5,3.0
22:37:54,23600,259.0,2.0
22:38:26,23500,267.5,3.0
22:38:26,23550,260.5,3.0
22:38:26,23600,260.0,2.0
22:38:57,23550,260.0,4.0
22:38:57,23600,259.0,4.0
22:38:57,23650,264.0,4.0
22:39:30,23500,261.5,3.0
22:39:30,23550,257.0,4.0
22:39:30,23600,259.5,5.0
22:40:02,23500,263.0,4.0
22:40:02,23550,257.5,3.0
22:40:02,23600,260.0,4.0
22:40:33,23500,262.5,3.0
22:40:33,23550,259.0,4.0
22:40:33,23600,262.5,3.0
22:41:06,23500,265.0,4.0
22:41:06,23550,259.0,4.0
22:41:06,23600,259.5,3.0
22:41:37,23500,263.0,4.0
22:41:37,23550,257.0,4.0
22:41:37,23600,257.5,3.0
22:42:07,23500,264.5,3.0
22:42:07,23550,258.5,3.0
22:42:07,23600,259.5,3.0
22:42:42,23500,265.0,4.0
22:42:42,23550,259.0,4.0
22:42:42,23600,260.0,2.0
22:43:13,23500,265.0,2.0
22:43:13,23550,258.5,3.0
22:43:13,23600,259.5,5.0
22:43:40,23500,265.0,2.0
22:43:40,23550,258.0,4.0
22:43:40,23600,259.5,3.0
22:44:16,23500,265.0,2.0
22:44:16,23550,258.5,5.0
22:44:16,23600,260.0,4.0
22:44:50,23500,264.0,4.0
22:44:50,23550,259.0,4.0
22:44:50,23600,260.5,3.0
22:45:21,23500,263.0,4.0
22:45:21,23550,259.0,4.0
22:45:21,23600,261.5,3.0
22:45:54,23500,262.0,4.0
22:45:54,23550,260.0,4.0
22:45:54,23600,265.0,4.0
22:46:26,23500,269.5,3.0
22:46:26,23550,268.0,4.0
22:46:26,23600,272.0,4.0
22:46:57,23500,268.0,4.0
22:46:57,23550,265.0,4.0
22:46:57,23600,269.0,4.0
22:47:27,23500,268.5,3.0
22:47:27,23550,264.0,4.0
22:47:27,23600,266.5,3.0
22:48:01,23500,269.0,4.0
22:48:01,23550,267.5,3.0
22:48:01,23600,270.0,4.0
22:48:33,23500,270.0,4.0
22:48:33,23550,268.0,4.0
22:48:33,23600,271.0,2.0
22:49:06,23500,269.5,3.0
22:49:06,23550,267.5,5.0
22:49:06,23600,271.0,4.0
22:49:38,23500,270.0,4.0
22:49:38,23550,267.5,5.0
22:49:38,23600,271.5,3.0
22:50:10,23500,270.5,3.0
22:50:10,23550,268.0,4.0
22:50:10,23600,272.0,4.0
22:50:40,23500,269.5,3.0
22:50:40,23550,265.0,4.0
22:50:40,23600,268.5,3.0
22:51:14,23500,270.0,4.0
22:51:14,23550,266.5,3.0
22:51:14,23600,269.0,4.0
22:51:45,23500,269.0,4.0
22:51:45,23550,264.5,3.0
22:51:45,23600,267.5,3.0
22:52:18,23500,268.0,2.0
22:52:18,23550,263.0,4.0
22:52:18,23600,263.5,5.0
22:52:50,23500,269.5,3.0
22:52:50,23550,265.0,4.0
22:52:50,23600,266.0,4.0
22:53:16,23500,270.0,4.0
22:53:16,23550,264.5,3.0
22:53:16,23600,265.0,4.0
22:53:53,23500,270.5,3.0
22:53:53,23550,264.5,3.0
22:53:53,23600,264.0,2.0
22:54:25,23500,268.5,3.0
22:54:25,23550,263.5,3.0
22:54:25,23600,264.5,3.0
22:54:57,23500,269.5,3.0
22:54:57,23550,264.0,4.0
22:54:57,23600,266.5,3.0
22:55:29,23500,270.0,2.0
22:55:29,23550,263.5,3.0
22:55:29,23600,264.0,2.0
22:56:01,23500,269.5,3.0
22:56:01,23550,264.0,4.0
22:56:01,23600,265.0,4.0
22:56:29,23500,269.5,3.0
22:56:29,23550,264.0,4.0
22:56:29,23600,265.0,4.0
22:57:02,23500,270.0,4.0
22:57:02,23550,264.0,4.0
22:57:02,23600,265.5,3.0
22:57:37,23500,271.0,4.0
22:57:37,23550,266.0,4.0
22:57:37,23600,266.5,3.0
22:58:08,23500,271.0,4.0
22:58:08,23550,265.0,4.0
22:58:08,23600,265.0,4.0
22:58:30,23500,271.0,4.0
22:58:30,23550,265.0,4.0
22:58:30,23600,266.5,3.0
22:59:06,23500,271.0,4.0
22:59:06,23550,265.0,4.0
22:59:06,23600,266.0,4.0
22:59:42,23500,272.0,4.0
22:59:42,23550,264.0,4.0
22:59:42,23600,264.5,3.0
23:00:16,23500,271.5,3.0
23:00:16,23550,265.5,3.0
23:00:16,23600,266.0,4.0
23:00:48,23500,271.0,4.0
23:00:48,23550,266.0,4.0
23:00:48,23600,267.0,4.0
23:01:21,23500,271.0,4.0
23:01:21,23550,265.0,4.0
23:01:21,23600,267.0,4.0
23:01:50,23500,270.5,3.0
23:01:50,23550,264.5,3.0
23:01:50,23600,266.0,4.0
23:02:24,23500,270.0,4.0
23:02:24,23550,266.5,3.0
23:02:24,23600,269.5,3.0
23:02:51,23500,271.5,3.0
23:02:51,23550,267.5,3.0
23:02:51,23600,271.0,4.0
23:03:29,23500,271.0,4.0
23:03:29,23550,267.5,3.0
23:03:29,23600,271.5,3.0
23:03:59,23500,270.0,2.0
23:03:59,23550,267.5,3.0
23:03:59,23600,271.5,3.0
23:04:28,23500,270.0,4.0
23:04:28,23550,266.0,4.0
23:04:28,23600,270.0,4.0
23:05:04,23500,269.0,4.0
23:05:04,23550,268.0,4.0
23:05:04,23600,272.5,3.0
23:05:37,23450,277.0,4.0
23:05:37,23500,269.0,4.0
23:05:37,23550,268.5,3.0
23:06:04,23450,275.5,3.0
23:06:04,23500,268.5,3.0
23:06:04,23550,267.5,3.0
23:06:39,23450,275.0,4.0
23:06:39,23500,269.0,4.0
23:06:39,23550,269.0,4.0
23:07:13,23450,275.0,4.0
23:07:13,23500,269.5,3.0
23:07:13,23550,270.5,3.0
23:07:45,23450,273.5,3.0
23:07:45,23500,267.5,3.0
23:07:45,23550,269.0,4.0
23:08:16,23450,274.0,2.0
23:08:16,23500,269.0,2.0
23:08:16,23550,271.5,3.0
23:08:47,23450,273.0,4.0
23:08:47,23500,269.5,3.0
23:08:47,23550,273.5,3.0
23:09:20,23450,273.5,3.0
23:09:20,23500,271.0,4.0
23:09:20,23550,274.5,3.0
23:09:52,23450,271.0,4.0
23:09:52,23500,269.0,4.0
23:09:52,23550,273.0,4.0
23:10:23,23450,271.0,2.0
23:10:23,23500,268.5,3.0
23:10:23,23550,273.0,4.0
23:10:56,23450,271.0,4.0
23:10:56,23500,267.0,4.0
23:10:56,23550,271.0,4.0
23:11:28,23450,269.0,4.0
23:11:28,23500,265.0,4.0
23:11:28,23550,269.0,4.0
23:12:00,23450,269.0,4.0
23:12:00,23500,265.5,5.0
23:12:00,23550,268.5,3.0
23:12:31,23450,268.5,3.0
23:12:31,23500,264.5,3.0
23:12:31,23550,266.5,3.0
23:13:02,23450,269.0,4.0
23:13:02,23500,264.5,3.0
23:13:02,23550,267.0,4.0
23:13:36,23450,270.5,3.0
23:13:36,23500,263.0,4.0
23:13:36,23550,262.5,3.0
23:14:08,23450,270.0,4.0
23:14:08,23500,263.0,2.0
23:14:08,23550,262.5,3.0
23:14:40,23450,269.5,3.0
23:14:40,23500,263.0,4.0
23:14:40,23550,263.5,3.0
23:15:10,23450,269.5,3.0
23:15:10,23500,263.0,4.0
23:15:10,23550,265.0,4.0
23:15:44,23450,270.5,3.0
23:15:44,23500,265.5,3.0
23:15:44,23550,268.0,4.0
23:16:16,23450,272.0,4.0
23:16:16,23500,268.0,4.0
23:16:16,23550,271.0,4.0
23:16:48,23450,273.5,3.0
23:16:48,23500,269.5,3.0
23:16:48,23550,272.5,3.0
23:17:17,23450,275.0,4.0
23:17:17,23500,271.0,4.0
23:17:17,23550,275.0,4.0
23:17:50,23400,283.0,4.0
23:17:50,23450,274.0,4.0
23:17:50,23500,271.0,4.0
23:18:25,23450,272.5,3.0
23:18:25,23500,270.0,2.0
23:18:25,23550,274.5,3.0
23:18:54,23400,281.0,4.0
23:18:54,23450,272.5,3.0
23:18:54,23500,269.5,3.0
23:19:26,23450,272.0,4.0
23:19:26,23500,269.0,4.0
23:19:26,23550,273.0,4.0
23:19:57,23450,272.0,4.0
23:19:57,23500,268.5,3.0
23:19:57,23550,272.5,3.0
23:20:32,23450,273.0,4.0
23:20:32,23500,269.5,3.0
23:20:32,23550,273.5,3.0
23:21:04,23450,272.0,4.0
23:21:04,23500,269.5,3.0
23:21:04,23550,273.5,3.0
23:21:35,23450,272.0,4.0
23:21:35,23500,269.5,3.0
23:21:35,23550,273.0,4.0
23:22:07,23400,279.0,4.0
23:22:07,23450,271.5,3.0
23:22:07,23500,270.0,2.0
23:22:40,23450,273.0,4.0
23:22:40,23500,270.0,4.0
23:22:40,23550,274.5,3.0
23:23:12,23400,281.0,4.0
23:23:12,23450,272.5,3.0
23:23:12,23500,270.0,2.0
23:23:43,23400,281.0,4.0
23:23:43,23450,272.0,4.0
23:23:43,23500,269.5,3.0
23:24:12,23400,280.5,3.0
23:24:12,23450,272.0,4.0
23:24:12,23500,269.0,2.0
23:24:44,23400,280.0,2.0
23:24:44,23450,271.5,3.0
23:24:44,23500,268.5,3.0
23:25:17,23400,280.0,4.0
23:25:17,23450,272.0,4.0
23:25:17,23500,270.5,3.0
